Title(BHK),location,Carpet Area(sqft),Floor No.,Total Floors,Transaction,Furnishing,facing,overlooking,Bathroom,Balcony,Parking Spaces,Parking Type
3,new-delhi,1400,4,8,Resale,Semi-Furnished,North - East,"Garden/Park, Main Road",2,4,1,"Covered,"
4,new-delhi,1950,8,10,Resale,Semi-Furnished,North - East,"Garden/Park, Main Road",3,4,1,"Covered,"
3,ghaziabad,1650,15,20,Resale,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",3,3,1,Covered
3,kolkata,2550,2,4,Resale,Semi-Furnished,East,Garden/Park,3,2,2,Covered
4,gurgaon,1700,2,2,Resale,Semi-Furnished,East,"Garden/Park, Main Road",4,4,1,Open
3,new-delhi,1400,4,8,Resale,Semi-Furnished,North - East,"Garden/Park, Main Road",2,4,1,"Covered,"
3,nashik,1458,4,4,New Property,Unfurnished,East,Garden/Park,2,0,1,Covered
3,new-delhi,1570,7,8,Resale,Unfurnished,North - West,"Garden/Park, Main Road",3,2,1,"Covered,"
3,surat,1100,10,11,Resale,Unfurnished,East,"Garden/Park, Main Road",3,2,1,Covered
3,new-delhi,1760,6,8,Resale,Semi-Furnished,North - East,"Garden/Park, Main Road",4,3,1,"Covered,"
3,gurgaon,1296,2,4,New Property,Semi-Furnished,East,"Garden/Park, Main Road",3,2,2,Covered
4,hyderabad,3600,2,4,New Property,Semi-Furnished,North,Garden/Park,4,1,2,Covered
1,pune,700,1,24,Resale,Unfurnished,East,"Garden/Park, Pool",1,1,1,Covered
4,gurgaon,2358,1,4,New Property,Semi-Furnished,North - East,"Pool, Garden/Park, Main Road",4,2,2,"Covered,"
4,vadodara,2450,9,12,Resale,Semi-Furnished,East,"Pool, Garden/Park, Main Road",5,6,1,"Covered,"
3,new-delhi,900,3,4,Resale,Semi-Furnished,North - West,Garden/Park,2,2,1,Covered
3,chandigarh,1375,7,15,Resale,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",3,5,1,Covered
2,new-delhi,400,2,3,Resale,Semi-Furnished,East,"Garden/Park, Main Road",1,1,1,Open
2,chennai,922,2,3,New Property,Unfurnished,East,Main Road,2,1,1,Covered
4,ahmedabad,1707,6,14,New Property,Unfurnished,East,"Garden/Park, Pool, Main Road",4,1,2,Covered
3,new-delhi,1350,3,10,Resale,Semi-Furnished,East,"Garden/Park, Main Road",2,3,1,"Covered,"
3,jaipur,862,3,6,New Property,Semi-Furnished,East,Main Road,3,2,1,Covered
3,jaipur,1250,2,2,Resale,Unfurnished,West,Main Road,3,2,2,"Covered,"
3,new-delhi,1760,6,8,Resale,Semi-Furnished,North - East,"Garden/Park, Main Road",4,3,1,"Covered,"
3,jaipur,1058,3,6,New Property,Semi-Furnished,East,Main Road,3,2,1,Covered
3,zirakpur,720,5,11,New Property,Semi-Furnished,North - East,"Garden/Park, Main Road",2,3,2,"Covered,"
4,gurgaon,2358,1,4,New Property,Semi-Furnished,North - East,"Pool, Garden/Park, Main Road",4,2,2,"Covered,"
4,gurgaon,1700,2,2,Resale,Semi-Furnished,East,"Garden/Park, Main Road",4,4,1,Open
3,gurgaon,1701,17,27,New Property,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",4,3,2,"Covered,"
3,gurgaon,1550,5,20,Resale,Semi-Furnished,East,"Garden/Park, Pool, Main Road",3,2,1,"Covered,"
3,guntur,1430,1,5,New Property,Furnished,East,Main Road,3,1,1,Covered
3,new-delhi,1300,5,7,Resale,Semi-Furnished,East,Garden/Park,2,2,1,"Covered,"
3,gurgaon,1550,5,20,Resale,Semi-Furnished,East,"Garden/Park, Pool, Main Road",3,2,1,"Covered,"
2,ghaziabad,1250,2,16,Resale,Furnished,North - East,"Main Road, Garden/Park, Pool",2,3,1,Covered
3,patna,1109,2,6,Resale,Semi-Furnished,North,Garden/Park,3,4,1,Covered
2,faridabad,1100,15,18,Resale,Unfurnished,East,Main Road,2,2,1,Covered
2,ahmedabad,900,2,5,Resale,Semi-Furnished,East,Main Road,2,1,1,Covered
3,kolkata,2550,2,4,Resale,Semi-Furnished,East,Garden/Park,3,2,2,Covered
2,jaipur,732,3,6,New Property,Semi-Furnished,East,"Garden/Park, Main Road",2,1,1,Covered
4,gurgaon,4583,9,30,New Property,Unfurnished,North - East,Garden/Park,5,4,2,Covered
4,thane,1350,16,27,Resale,Unfurnished,East,Garden/Park,3,1,2,Covered
2,pune,633,2,2,New Property,Semi-Furnished,East,"Garden/Park, Main Road",2,2,1,Covered
3,new-delhi,1570,7,8,Resale,Unfurnished,North - West,"Garden/Park, Main Road",3,2,1,"Covered,"
3,gurgaon,1550,5,20,Resale,Semi-Furnished,East,"Garden/Park, Pool, Main Road",3,2,1,"Covered,"
3,jaipur,1000,0,5,New Property,Semi-Furnished,East,Main Road,2,2,1,Covered
4,new-delhi,2100,8,10,Resale,Unfurnished,North - East,"Garden/Park, Main Road",3,4,1,"Covered,"
2,mumbai,994,23,40,Resale,Unfurnished,East,"Garden/Park, Pool, Main Road",2,1,2,Covered
3,gurgaon,1550,5,20,Resale,Semi-Furnished,East,"Garden/Park, Pool, Main Road",3,2,1,"Covered,"
3,gurgaon,1296,2,4,New Property,Semi-Furnished,East,"Garden/Park, Main Road",3,2,2,Covered
2,bangalore,946,0,12,Resale,Unfurnished,North,"Garden/Park, Pool, Main Road",2,1,1,"Covered,"
4,gurgaon,2000,2,4,New Property,Semi-Furnished,East,"Garden/Park, Main Road",4,2,2,"Covered,"
4,hyderabad,3600,2,4,New Property,Semi-Furnished,North,Garden/Park,4,1,2,Covered
3,noida,747,16,31,Resale,Unfurnished,North - East,Garden/Park,2,2,1,Covered
4,greater-noida,3090,7,9,Resale,Semi-Furnished,East,"Garden/Park, Pool, Main Road",4,4,1,Covered
2,greater-noida,868,1,27,New Property,Semi-Furnished,North - East,"Pool, Garden/Park, Main Road",2,4,1,Covered
3,new-delhi,1600,6,8,Resale,Semi-Furnished,North - East,"Garden/Park, Main Road",3,3,1,"Covered,"
2,jaipur,850,2,3,Resale,Semi-Furnished,North,Garden/Park,2,1,1,Covered
3,bangalore,900,10,14,Resale,Unfurnished,East,"Garden/Park, Main Road",2,2,1,Covered
3,bangalore,900,10,14,Resale,Unfurnished,East,"Garden/Park, Main Road",2,2,1,Covered
3,new-delhi,1760,6,8,Resale,Semi-Furnished,North - East,"Garden/Park, Main Road",4,3,1,"Covered,"
3,gurgaon,1701,17,27,New Property,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",4,3,2,"Covered,"
3,new-delhi,1300,5,7,Resale,Semi-Furnished,East,Garden/Park,2,2,1,"Covered,"
3,greater-noida,1000,14,19,Resale,Semi-Furnished,North - East,Garden/Park,2,3,1,Covered
4,new-delhi,2100,8,10,Resale,Unfurnished,North - East,"Garden/Park, Main Road",3,4,1,"Covered,"
3,gurgaon,1550,5,20,Resale,Semi-Furnished,East,"Garden/Park, Pool, Main Road",3,2,1,"Covered,"
4,navi-mumbai,1080,9,15,Resale,Unfurnished,East,"Garden/Park, Main Road",3,4,1,Covered
3,new-delhi,1350,3,10,Resale,Semi-Furnished,East,"Garden/Park, Main Road",2,3,1,"Covered,"
2,bangalore,1000,7,32,Resale,Unfurnished,East,Garden/Park,2,1,1,Covered
2,mysore,1000,2,4,New Property,Unfurnished,East,"Garden/Park, Pool, Main Road",2,2,1,"Covered,"
3,new-delhi,1500,4,8,Resale,Furnished,East,"Garden/Park, Main Road",3,3,2,Open
4,gurgaon,1500,2,3,Resale,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",4,4,2,Open
3,new-delhi,1600,6,8,Resale,Semi-Furnished,North - East,"Garden/Park, Main Road",3,3,1,"Covered,"
2,pune,750,4,11,Resale,Furnished,East,"Garden/Park, Main Road",2,2,1,Covered
2,bangalore,805,9,15,Resale,Unfurnished,North,Garden/Park,2,1,1,Covered
2,bangalore,805,9,15,Resale,Unfurnished,North,Garden/Park,2,1,1,Covered
3,vadodara,1332,7,9,Resale,Semi-Furnished,East,Main Road,3,1,2,Covered
3,kolkata,1450,18,28,Resale,Furnished,North - East,Garden/Park,3,2,1,Covered
3,gurgaon,1701,17,27,New Property,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",4,3,2,"Covered,"
2,vadodara,800,1,9,Resale,Unfurnished,North - East,"Garden/Park, Pool, Main Road",2,3,1,"Covered,"
4,gurgaon,2700,15,18,Resale,Unfurnished,East,"Garden/Park, Pool",5,2,2,Covered
3,chennai,1831,18,19,Resale,Unfurnished,North,"Pool, Main Road",3,3,1,Open
3,gurgaon,1550,5,20,Resale,Semi-Furnished,East,"Garden/Park, Pool, Main Road",3,2,1,"Covered,"
3,new-delhi,1300,5,7,Resale,Semi-Furnished,East,Garden/Park,2,2,1,"Covered,"
3,jaipur,1850,8,11,New Property,Unfurnished,West,Main Road,3,3,1,Covered
2,new-delhi,495,1,4,New Property,Furnished,East,"Garden/Park, Main Road",2,1,1,Covered
3,sonipat,1515,3,11,New Property,Unfurnished,East,"Garden/Park, Pool, Main Road",3,4,1,Open
4,gurgaon,1800,6,14,Resale,Semi-Furnished,East,"Garden/Park, Pool, Main Road",4,2,1,"Covered,"
3,new-delhi,1300,5,7,Resale,Semi-Furnished,East,Garden/Park,2,2,1,"Covered,"
3,thane,720,10,27,Resale,Unfurnished,East,Garden/Park,2,0,1,Covered
3,mumbai,1045,17,37,New Property,Unfurnished,East,"Garden/Park, Pool, Main Road",3,0,2,Covered
2,new-delhi,495,1,4,New Property,Furnished,East,"Garden/Park, Main Road",2,1,1,Covered
3,guntur,2133,1,5,Resale,Furnished,North,Main Road,3,1,1,Covered
3,new-delhi,1600,7,10,Resale,Semi-Furnished,North - East,"Garden/Park, Main Road",3,4,1,"Covered,"
3,jaipur,1058,3,6,New Property,Semi-Furnished,East,Main Road,3,2,1,Covered
3,hyderabad,1323,1,10,New Property,Unfurnished,East,"Garden/Park, Main Road",3,1,2,"Covered,"
3,new-delhi,1570,7,8,Resale,Unfurnished,North - West,"Garden/Park, Main Road",3,2,1,"Covered,"
4,gurgaon,2700,15,18,Resale,Unfurnished,East,"Garden/Park, Pool",5,2,2,Covered
4,kanpur,1800,2,6,Resale,Unfurnished,North - East,Main Road,2,0,1,Covered
4,new-delhi,1950,8,10,Resale,Semi-Furnished,North - East,"Garden/Park, Main Road",3,4,1,"Covered,"
3,new-delhi,1400,4,8,Resale,Semi-Furnished,North - East,"Garden/Park, Main Road",2,4,1,"Covered,"
4,hyderabad,2680,2,5,New Property,Unfurnished,East,Main Road,4,3,2,Covered
3,new-delhi,1600,7,10,Resale,Semi-Furnished,North - East,"Garden/Park, Main Road",3,4,1,"Covered,"
3,new-delhi,1570,7,8,Resale,Unfurnished,North - West,"Garden/Park, Main Road",3,2,1,"Covered,"
4,thane,1700,14,20,Resale,Furnished,East,"Garden/Park, Main Road",4,1,2,Covered
4,new-delhi,2027,2,4,New Property,Semi-Furnished,East,Garden/Park,4,2,2,"Covered,"
3,zirakpur,1325,2,4,New Property,Semi-Furnished,East,Garden/Park,3,2,1,Covered
3,jaipur,1000,0,5,New Property,Semi-Furnished,East,Main Road,2,2,1,Covered
5,chennai,2800,14,19,Resale,Semi-Furnished,East,Main Road,5,2,2,Covered
2,new-delhi,500,1,4,New Property,Unfurnished,East,"Garden/Park, Pool, Main Road",1,1,1,"Covered,"
4,ahmedabad,2623,7,13,New Property,Unfurnished,East,"Main Road, Garden/Park, Pool",4,1,2,Covered
3,hyderabad,1323,1,10,New Property,Unfurnished,East,"Garden/Park, Main Road",3,1,2,"Covered,"
3,jaipur,1086,3,6,New Property,Semi-Furnished,East,Main Road,3,2,1,Covered
2,hyderabad,233,2,5,New Property,Unfurnished,West,Main Road,2,2,1,Covered
4,hyderabad,3600,2,4,New Property,Semi-Furnished,North,Garden/Park,4,1,2,Covered
3,hyderabad,1000,2,5,Resale,Unfurnished,East,Main Road,2,1,1,Covered
3,bangalore,1000,10,10,Resale,Furnished,South -West,"Garden/Park, Pool, Main Road",3,2,2,Covered
3,new-delhi,1570,7,8,Resale,Unfurnished,North - West,"Garden/Park, Main Road",3,2,1,"Covered,"
3,new-delhi,1350,3,10,Resale,Semi-Furnished,East,"Garden/Park, Main Road",2,3,1,"Covered,"
3,agra,1650,2,3,Resale,Semi-Furnished,North,Main Road,3,2,1,Covered
4,faridabad,2450,1,4,New Property,Unfurnished,North - West,"Garden/Park, Main Road",4,2,2,"Covered,"
3,bangalore,1750,1,4,New Property,Unfurnished,North,Main Road,2,2,1,"Covered,"
3,kolkata,1450,18,28,Resale,Furnished,North - East,Garden/Park,3,2,1,Covered
3,ahmedabad,1174,11,12,Resale,Semi-Furnished,East,"Garden/Park, Main Road",3,1,1,Covered
2,chennai,800,2,3,New Property,Unfurnished,North,Main Road,2,1,1,Covered
3,kolkata,2550,2,4,Resale,Semi-Furnished,East,Garden/Park,3,2,2,Covered
2,ahmedabad,900,2,5,Resale,Semi-Furnished,East,Main Road,2,1,1,Covered
4,gurgaon,2700,1,4,New Property,Furnished,North - East,Garden/Park,4,2,2,"Covered,"
3,hyderabad,1017,6,25,Resale,Unfurnished,East,Garden/Park,3,0,1,"Covered,"
3,ahmedabad,1807,5,11,Resale,Furnished,East,Garden/Park,3,1,2,Covered
3,new-delhi,1570,7,8,Resale,Unfurnished,North - West,"Garden/Park, Main Road",3,2,1,"Covered,"
4,ahmedabad,2080,2,2,Resale,Furnished,East,Garden/Park,4,2,1,"Covered,"
3,thane,1190,5,12,Resale,Unfurnished,East,Garden/Park,3,1,2,Covered
2,bhubaneswar,911,15,16,Resale,Semi-Furnished,North - East,Garden/Park,2,3,1,Covered
2,greater-noida,615,10,24,New Property,Semi-Furnished,East,"Garden/Park, Main Road",2,3,1,Covered
4,hyderabad,3600,3,4,New Property,Semi-Furnished,North,Garden/Park,4,1,2,Covered
3,kolkata,1450,18,28,Resale,Furnished,North - East,Garden/Park,3,2,1,Covered
2,ahmedabad,875,2,10,Resale,Furnished,East,Main Road,2,2,1,Open
4,hyderabad,3600,1,4,New Property,Semi-Furnished,North,Garden/Park,4,1,2,Covered
3,ahmedabad,1400,7,10,Resale,Unfurnished,West,"Garden/Park, Main Road",3,1,1,Covered
3,chennai,1068,3,5,New Property,Unfurnished,North,Garden/Park,3,1,1,Covered
2,new-delhi,400,2,3,Resale,Semi-Furnished,East,"Garden/Park, Main Road",1,1,1,Open
2,new-delhi,850,1,4,Resale,Semi-Furnished,East,Main Road,2,2,2,Open
3,hyderabad,1400,3,5,Resale,Semi-Furnished,North - East,Garden/Park,2,1,3,Covered
2,new-delhi,850,1,4,Resale,Semi-Furnished,East,Main Road,2,2,2,Open
2,hyderabad,233,2,5,New Property,Unfurnished,West,Main Road,2,2,1,Covered
2,new-delhi,400,2,3,Resale,Semi-Furnished,East,"Garden/Park, Main Road",1,1,1,Open
3,bhiwadi,900,1,14,New Property,Unfurnished,North - East,Garden/Park,3,3,1,Covered
3,new-delhi,1570,7,8,Resale,Unfurnished,North - West,"Garden/Park, Main Road",3,2,1,"Covered,"
4,gurgaon,2490,10,22,Resale,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",5,4,2,Covered
3,gurgaon,1550,5,20,Resale,Semi-Furnished,East,"Garden/Park, Pool, Main Road",3,2,1,"Covered,"
4,bangalore,2450,0,3,Resale,Semi-Furnished,West,"Garden/Park, Main Road",3,0,2,"Covered,"
3,jaipur,1000,0,5,New Property,Semi-Furnished,East,Main Road,2,2,1,Covered
2,chennai,800,2,3,New Property,Unfurnished,North,Main Road,2,1,1,Covered
2,new-delhi,495,1,4,New Property,Furnished,East,"Garden/Park, Main Road",2,1,1,Covered
3,kozhikode,1450,7,16,Resale,Furnished,North,Main Road,3,1,1,Covered
2,bangalore,810,7,9,Resale,Semi-Furnished,East,"Garden/Park, Pool, Main Road",2,2,1,Covered
3,kolkata,1200,4,5,New Property,Unfurnished,East,"Garden/Park, Main Road",2,1,1,Covered
3,kochi,1025,2,3,New Property,Unfurnished,North,Main Road,3,0,1,Covered
4,hyderabad,3600,2,4,New Property,Semi-Furnished,North,Garden/Park,4,1,2,Covered
2,bangalore,805,9,15,Resale,Unfurnished,North,Garden/Park,2,1,1,Covered
3,jaipur,1800,0,3,Resale,Unfurnished,East,Main Road,2,2,1,"Covered,"
3,noida,1185,1,4,New Property,Semi-Furnished,North - West,"Garden/Park, Main Road",3,3,1,Covered
4,new-delhi,2100,8,10,Resale,Unfurnished,North - East,"Garden/Park, Main Road",3,4,1,"Covered,"
2,nagpur,850,3,8,Resale,Unfurnished,East,Garden/Park,2,2,1,Covered
3,new-delhi,1600,7,10,Resale,Semi-Furnished,North - East,"Garden/Park, Main Road",3,4,1,"Covered,"
2,ranchi,1000,2,4,Resale,Unfurnished,East,Main Road,2,2,1,Covered
3,bangalore,900,10,14,Resale,Unfurnished,East,"Garden/Park, Main Road",2,2,1,Covered
4,ahmedabad,4785,12,12,New Property,Unfurnished,East,Main Road,5,2,5,Covered
3,new-delhi,1350,3,10,Resale,Semi-Furnished,East,"Garden/Park, Main Road",2,3,1,"Covered,"
4,gurgaon,1500,2,3,Resale,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",4,4,2,Open
4,ahmedabad,2623,7,13,New Property,Unfurnished,East,"Main Road, Garden/Park, Pool",4,1,2,Covered
4,new-delhi,1950,8,10,Resale,Semi-Furnished,North - East,"Garden/Park, Main Road",3,4,1,"Covered,"
2,ghaziabad,500,26,26,New Property,Unfurnished,North - West,"Garden/Park, Pool, Main Road",2,2,1,"Covered,"
3,new-delhi,1600,6,8,Resale,Semi-Furnished,North - East,"Garden/Park, Main Road",3,3,1,"Covered,"
3,gurgaon,1701,17,27,New Property,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",4,3,2,"Covered,"
3,chandigarh,1210,3,9,New Property,Unfurnished,North - East,"Garden/Park, Pool, Main Road",3,3,1,Covered
4,new-delhi,2027,2,4,New Property,Semi-Furnished,East,Garden/Park,4,2,2,"Covered,"
3,gurgaon,1600,3,10,New Property,Semi-Furnished,East,"Garden/Park, Main Road",4,2,1,"Covered,"
1,thane,441,7,7,Resale,Semi-Furnished,North,Garden/Park,1,0,1,Covered
2,chennai,845,2,2,Resale,Unfurnished,East,Main Road,2,1,1,Covered
2,ahmedabad,639,5,6,New Property,Unfurnished,East,"Garden/Park, Main Road",2,1,1,Covered
3,new-delhi,1600,7,10,Resale,Semi-Furnished,North - East,"Garden/Park, Main Road",3,4,1,"Covered,"
3,zirakpur,1600,2,4,New Property,Semi-Furnished,North,Main Road,3,2,1,Covered
3,faridabad,906,4,9,Resale,Unfurnished,North,Main Road,2,2,1,Covered
3,new-delhi,1600,6,8,Resale,Semi-Furnished,North - East,"Garden/Park, Main Road",3,3,1,"Covered,"
2,greater-noida,971,20,20,New Property,Unfurnished,North - East,"Garden/Park, Pool, Main Road",2,3,1,Covered
3,new-delhi,1300,5,7,Resale,Semi-Furnished,East,Garden/Park,2,2,1,"Covered,"
3,jaipur,1000,0,5,New Property,Semi-Furnished,East,Main Road,2,2,1,Covered
2,sonipat,1100,7,11,Resale,Semi-Furnished,North - East,"Garden/Park, Main Road",2,1,1,"Covered,"
2,noida,1050,9,16,Resale,Unfurnished,North - East,"Garden/Park, Pool, Main Road",2,3,1,Open
3,jaipur,1000,0,5,New Property,Semi-Furnished,East,Main Road,2,2,1,Covered
3,chandigarh,1100,3,4,New Property,Semi-Furnished,East,Garden/Park,3,4,1,Covered
3,new-delhi,1570,7,8,Resale,Unfurnished,North - West,"Garden/Park, Main Road",3,2,1,"Covered,"
2,durgapur,640,4,8,New Property,Unfurnished,South - East,"Garden/Park, Main Road",2,1,1,Covered
3,greater-noida,1300,2,4,New Property,Semi-Furnished,North,Main Road,2,2,1,Covered
3,new-delhi,1500,4,8,Resale,Furnished,East,"Garden/Park, Main Road",3,3,2,Open
5,chennai,2800,14,19,Resale,Semi-Furnished,East,Main Road,5,2,2,Covered
3,ahmedabad,1123,8,12,Resale,Unfurnished,East,"Garden/Park, Pool, Main Road",3,2,1,"Covered,"
3,gurgaon,1355,9,14,Resale,Semi-Furnished,East,Garden/Park,4,2,1,"Covered,"
2,bhiwadi,980,4,14,Resale,Semi-Furnished,North,Garden/Park,2,1,1,Open
3,new-delhi,1500,4,8,Resale,Furnished,East,"Garden/Park, Main Road",3,3,2,Open
3,new-delhi,1200,0,3,New Property,Semi-Furnished,North - East,Main Road,2,1,1,Covered
4,new-delhi,2027,2,4,New Property,Semi-Furnished,East,Garden/Park,4,2,2,"Covered,"
2,mumbai,648,3,8,Resale,Semi-Furnished,East,"Garden/Park, Main Road",2,0,1,Open
3,kolkata,2550,2,4,Resale,Semi-Furnished,East,Garden/Park,3,2,2,Covered
4,gurgaon,1500,2,3,Resale,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",4,4,2,Open
3,new-delhi,1600,7,10,Resale,Semi-Furnished,North - East,"Garden/Park, Main Road",3,4,1,"Covered,"
4,new-delhi,2100,8,10,Resale,Unfurnished,North - East,"Garden/Park, Main Road",3,4,1,"Covered,"
3,kolkata,2550,2,4,Resale,Semi-Furnished,East,Garden/Park,3,2,2,Covered
2,bangalore,1000,7,32,Resale,Unfurnished,East,Garden/Park,2,1,1,Covered
3,new-delhi,1600,7,10,Resale,Semi-Furnished,North - East,"Garden/Park, Main Road",3,4,1,"Covered,"
2,mumbai,537,12,52,New Property,Unfurnished,East,"Garden/Park, Main Road",2,0,1,Covered
3,greater-noida,761,12,24,New Property,Unfurnished,East,"Garden/Park, Pool, Main Road",2,4,1,Covered
3,bangalore,900,10,14,Resale,Unfurnished,East,"Garden/Park, Main Road",2,2,1,Covered
3,chennai,1068,3,5,New Property,Unfurnished,North,Garden/Park,3,1,1,Covered
4,gurgaon,1500,2,3,Resale,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",4,4,2,Open
2,new-delhi,850,1,4,Resale,Semi-Furnished,East,Main Road,2,2,2,Open
3,gurgaon,1300,5,13,New Property,Semi-Furnished,East,"Garden/Park, Pool, Main Road",3,3,1,"Covered,"
3,new-delhi,1300,5,7,Resale,Semi-Furnished,East,Garden/Park,2,2,1,"Covered,"
3,kolkata,2550,2,4,Resale,Semi-Furnished,East,Garden/Park,3,2,2,Covered
4,new-delhi,1850,1,4,New Property,Semi-Furnished,North - East,"Garden/Park, Main Road",5,2,2,"Covered,"
3,new-delhi,1100,2,4,New Property,Semi-Furnished,North - West,Main Road,3,1,1,Covered
2,ahmedabad,900,2,5,Resale,Semi-Furnished,East,Main Road,2,1,1,Covered
2,zirakpur,900,6,13,Resale,Semi-Furnished,East,Garden/Park,2,2,1,"Covered,"
4,gurgaon,1800,6,14,Resale,Semi-Furnished,East,"Garden/Park, Pool, Main Road",4,2,1,"Covered,"
2,vijayawada,850,1,4,Resale,Semi-Furnished,East,"Garden/Park, Main Road",2,1,1,Covered
3,new-delhi,900,3,4,Resale,Semi-Furnished,North - West,Garden/Park,2,2,1,Covered
3,new-delhi,900,3,4,Resale,Semi-Furnished,North - West,Garden/Park,2,2,1,Covered
2,mumbai,732,25,40,Resale,Semi-Furnished,North - East,"Garden/Park, Main Road",2,1,2,Covered
4,gurgaon,1700,2,2,Resale,Semi-Furnished,East,"Garden/Park, Main Road",4,4,1,Open
3,chennai,1150,2,5,New Property,Unfurnished,North - East,"Garden/Park, Pool, Main Road",3,3,1,Covered
3,gurgaon,1296,2,4,New Property,Semi-Furnished,East,"Garden/Park, Main Road",3,2,2,Covered
2,faridabad,900,1,4,New Property,Semi-Furnished,East,Main Road,2,2,1,Covered
3,new-delhi,900,3,4,Resale,Semi-Furnished,North - West,Garden/Park,2,2,1,Covered
3,hyderabad,1248,2,5,New Property,Semi-Furnished,East,Main Road,3,2,1,"Covered,"
4,gurgaon,1800,6,14,Resale,Semi-Furnished,East,"Garden/Park, Pool, Main Road",4,2,1,"Covered,"
3,hyderabad,1700,4,5,Resale,Semi-Furnished,North,Garden/Park,3,2,1,Covered
3,thane,879,14,19,Resale,Unfurnished,East,"Garden/Park, Pool, Main Road",2,1,2,Covered
4,new-delhi,2027,2,4,New Property,Semi-Furnished,East,Garden/Park,4,2,2,"Covered,"
3,new-delhi,1570,7,8,Resale,Unfurnished,North - West,"Garden/Park, Main Road",3,2,1,"Covered,"
2,bangalore,1000,7,32,Resale,Unfurnished,East,Garden/Park,2,1,1,Covered
2,coimbatore,1050,1,4,Resale,Unfurnished,East,Main Road,2,1,1,Covered
4,hyderabad,3600,1,4,New Property,Semi-Furnished,North,Garden/Park,4,1,2,Covered
3,greater-noida,1500,5,13,Resale,Semi-Furnished,North - East,"Pool, Garden/Park",4,3,1,"Covered,"
3,gurgaon,1300,5,13,New Property,Semi-Furnished,East,"Garden/Park, Pool, Main Road",3,3,1,"Covered,"
2,new-delhi,495,1,4,New Property,Furnished,East,"Garden/Park, Main Road",2,1,1,Covered
